OrderItemId,Store,Product,Gallons,Delivered Date Time
4416558,Jumbo 663,DSL,7740,
4414512,Jumbo 663,DSL,7650,2019-08-01 22:54:09.7100000
4413957,Jumbo 663,DSL,7740,2019-08-01 20:32:04.6200000
4410662,Jumbo 663,DSL,7590,2019-08-02 05:01:06.6700000
4410613,Jumbo 663,DSL,7740,2019-08-01 07:42:01.7166667
4409229,Jumbo 663,DSL,7590,2019-08-01 01:27:01.6466667
4409189,Jumbo 663,DSL,7690,2019-07-31 15:13:46.5533333
4407590,Jumbo 663,DSL,7690,2019-07-31 02:51:39.2933333
4407408,Jumbo 663,DSL,7610,2019-07-31 11:22:15.5833333
4407407,Jumbo 663,DSL,7570,
4407406,Jumbo 663,DSL,7650,2019-07-31 18:29:31.9066667
4407405,Jumbo 663,DSL,7690,2019-07-31 22:01:46.9266667
4400959,Jumbo 663,DSL,7700,2019-07-30 12:22:12.1200000
4400319,Jumbo 663,DSL,7650,2019-07-30 21:43:28.8566667
4400318,Jumbo 663,DSL,7770,
4400317,Jumbo 663,DSL,7610,2019-07-30 09:48:05.2900000
4400316,Jumbo 663,DSL,7770,2019-07-30 07:44:11.8566667
4395298,Jumbo 663,DSL,7500,2019-07-29 16:28:15.5900000
4395101,Jumbo 663,DSL,7570,2019-07-29 22:48:19.6433333
4395097,Jumbo 663,DSL,7770,
4395096,Jumbo 663,DSL,7740,2019-07-29 08:32:37.3100000
4392695,Jumbo 663,DSL,7650,2019-07-29 04:03:56.6700000
4387943,Jumbo 663,DSL,7655,2019-07-28 01:20:12.1000000
4386308,Jumbo 663,DSL,7770,2019-07-27 17:18:22.9933333
4386307,Jumbo 663,DSL,7770,2019-07-27 08:17:38.0833333
4382141,Jumbo 663,DSL,7570,2019-07-26 21:33:38.5433333
4382139,Jumbo 663,DSL,7770,2019-07-26 07:14:34.8133333
4382138,Jumbo 663,DSL,7610,
4382137,Jumbo 663,DSL,7610,2019-07-26 08:35:56.7333333
4380771,Jumbo 663,DSL,7500,
4380769,Jumbo 663,DSL,7500,
4380768,Jumbo 663,DSL,7770,
4376824,Jumbo 663,DSL,7650,
4376787,Jumbo 663,DSL,7650,
4376771,Jumbo 663,DSL,7570,2019-07-26 04:22:52.8766667
4376755,Jumbo 663,DSL,7770,
4376752,Jumbo 663,DSL,7690,2019-07-25 14:57:20.5533333
4376751,Jumbo 663,DSL,7610,2019-07-25 11:41:23.3366667
4376750,Jumbo 663,DSL,7610,2019-07-25 08:05:50.7433333
4376356,Jumbo 663,DSL,7610,
4376322,Jumbo 663,DSL,7770,
4376317,Jumbo 663,DSL,7770,
4376268,Jumbo 663,DSL,7500,
4376239,Jumbo 663,DSL,7770,
4374816,Jumbo 663,DSL,7770,2019-07-24 13:43:27.4500000
4372029,Jumbo 663,DSL,7770,2019-07-24 21:38:34.8700000
4372028,Jumbo 663,DSL,7770,
4372027,Jumbo 663,DSL,7610,2019-07-24 11:34:52.4000000
4372026,Jumbo 663,DSL,7610,2019-07-24 11:29:44.0733333
4371483,Jumbo 663,DSL,7690,
4365220,Jumbo 663,DSL,7650,2019-07-23 22:57:33.9466667
4365219,Jumbo 663,DSL,7770,2019-07-23 19:32:56.1966667
4365216,Jumbo 663,DSL,7770,2019-07-23 14:14:31.9266667
4365215,Jumbo 663,DSL,7650,2019-07-23 11:06:01.5633333
4363549,Jumbo 663,DSL,7770,
4363092,Jumbo 663,DSL,7500,2019-07-22 13:20:03.6600000
4363080,Jumbo 663,DSL,7770,2019-07-22 22:16:24.3066667
4363077,Jumbo 663,DSL,7650,2019-07-22 13:27:39.7800000
4363076,Jumbo 663,DSL,7570,2019-07-22 09:17:38.5766667
4359069,Jumbo 663,DSL,7570,2019-07-22 00:58:05.5600000
4357905,Jumbo 663,DSL,7650,2019-07-21 20:04:01.0833333
4351499,Jumbo 663,DSL,7690,
4351494,Jumbo 663,DSL,7740,2019-07-20 12:57:54.8633333
4347235,Jumbo 663,DSL,7640,
4346768,Jumbo 663,DSL,7770,
4346766,Jumbo 663,DSL,7590,2019-07-19 20:34:11.5233333
4346755,Jumbo 663,DSL,7740,2019-07-19 10:40:20.7000000
4346754,Jumbo 663,DSL,7500,2019-07-19 08:12:08.2700000
4345317,Jumbo 663,DSL,7570,2019-07-18 23:41:24.9100000
4341395,Jumbo 663,DSL,7770,
4341393,Jumbo 663,DSL,7770,2019-07-18 08:47:20.9000000
4341392,Jumbo 663,DSL,7770,2019-07-18 17:21:53.2866667
4341365,Jumbo 663,DSL,7590,2019-07-18 01:15:41.3966667
4341221,Jumbo 663,DSL,7500,
4341217,Jumbo 663,DSL,7500,
4341210,Jumbo 663,DSL,7500,
4341208,Jumbo 663,DSL,7500,
4340023,Jumbo 663,DSL,7655,2019-07-17 21:11:08.1200000
4340005,Jumbo 663,DSL,7570,
4340004,Jumbo 663,DSL,7690,2019-07-17 15:26:42.7133333
4336909,Jumbo 663,DSL,7500,2019-07-16 16:46:02.9266667
4336860,Jumbo 663,DSL,7590,
4336859,Jumbo 663,DSL,7590,
4336820,Jumbo 663,DSL,7770,2019-07-17 10:11:23.9300000
4336817,Jumbo 663,DSL,7500,2019-07-17 07:32:30.0700000
4331536,Jumbo 663,DSL,7500,2019-07-15 18:14:33.0933333
4331376,Jumbo 663,DSL,7590,2019-07-16 12:38:14.1733333
4330535,Jumbo 663,DSL,7470,2019-07-16 11:11:41.9800000
4330534,Jumbo 663,DSL,7665,
4330509,Jumbo 663,DSL,7770,
4330487,Jumbo 663,DSL,7500,
4330486,Jumbo 663,DSL,7500,
4330451,Jumbo 663,DSL,7650,2019-07-16 19:19:53.2300000
4330450,Jumbo 663,DSL,7570,
4330447,Jumbo 663,DSL,7770,
4330446,Jumbo 663,DSL,7650,
4329837,Jumbo 663,DSL,7700,
4329150,Jumbo 663,DSL,7500,2019-07-15 18:19:19.8633333
4325812,Jumbo 663,DSL,7650,2019-07-15 01:19:56.5966667
4324783,Jumbo 663,DSL,7590,2019-07-14 19:47:34.9300000
4323059,Jumbo 663,DSL,7650,2019-07-14 22:09:22.9200000
4323047,Jumbo 663,DSL,7770,2019-07-15 03:01:47.6000000
4322700,Jumbo 663,DSL,7650,
4316917,Jumbo 663,DSL,7700,2019-07-12 20:09:05.0300000
4316148,Jumbo 663,DSL,7500,2019-07-13 08:31:02.3100000
4314261,Jumbo 663,DSL,7500,2019-07-14 07:15:24.3900000
4314224,Jumbo 663,DSL,7690,
4312354,Jumbo 663,DSL,7500,
4312164,Jumbo 663,DSL,7500,2019-07-11 14:20:34.8433333
4310941,Jumbo 663,DSL,7500,
4310932,Jumbo 663,DSL,7500,
4310849,Jumbo 663,DSL,7740,2019-07-11 22:41:10.1700000
4309263,Jumbo 663,DSL,7590,
4309232,Jumbo 663,DSL,7500,2019-07-12 09:46:23.5033333
4309230,Jumbo 663,DSL,7500,2019-07-12 06:54:15.7300000
4306776,Jumbo 663,DSL,7740,2019-07-11 20:07:24.4700000
4306775,Jumbo 663,DSL,7770,
4306774,Jumbo 663,DSL,7770,2019-07-11 09:19:02.8700000
4306771,Jumbo 663,DSL,7690,2019-07-11 06:32:47.9700000
4304224,Jumbo 663,DSL,7720,2019-07-10 13:13:22.9200000
4304223,Jumbo 663,DSL,7720,2019-07-10 10:03:10.5500000
4303109,Jumbo 663,DSL,7770,2019-07-09 23:55:21.6600000
4302491,Jumbo 663,DSL,7650,
4302489,Jumbo 663,DSL,7650,2019-07-10 07:57:58.8033333
4296643,Jumbo 663,DSL,7650,2019-07-09 22:34:36.8133333
4296640,Jumbo 663,DSL,7740,
4296639,Jumbo 663,DSL,7570,
4296637,Jumbo 663,DSL,7770,2019-07-09 13:15:22.7366667
4296636,Jumbo 663,DSL,7770,2019-07-09 08:01:32.3933333
4294312,Jumbo 663,DSL,7770,2019-07-08 22:04:32.9033333
4294285,Jumbo 663,DSL,7500,2019-07-08 11:08:12.3700000
4294283,Jumbo 663,DSL,7690,2019-07-08 06:44:06.5466667
4294282,Jumbo 663,DSL,7740,2019-07-08 11:00:38.7700000
4288946,Jumbo 663,DSL,7500,2019-07-08 03:36:10.0433333
4288939,Jumbo 663,DSL,7650,2019-07-07 19:29:07.4100000
4288936,Jumbo 663,DSL,7740,2019-07-07 10:43:03.5100000
4281308,Jumbo 663,DSL,7590,
4280373,Jumbo 663,DSL,7590,
4280372,Jumbo 663,DSL,7590,
4276826,Jumbo 663,DSL,7610,
4274281,Jumbo 663,DSL,7500,2019-07-05 04:10:34.7333333
4274178,Jumbo 663,DSL,7590,2019-07-05 01:35:40.6266667
4274176,Jumbo 663,DSL,7590,2019-07-04 17:56:08.0633333
4274174,Jumbo 663,DSL,3805,
4274172,Jumbo 663,DSL,7610,
4272736,Jumbo 663,DSL,7650,2019-07-04 02:00:09.0466667
4272721,Jumbo 663,DSL,7610,2019-07-03 08:24:11.3100000
4272720,Jumbo 663,DSL,7590,2019-07-03 21:26:01.6400000
4271566,Jumbo 663,DSL,7570,
4267370,Jumbo 663,DSL,7570,2019-07-03 04:06:42.6900000
4267355,Jumbo 663,DSL,7610,2019-07-02 11:14:26.9300000
4267353,Jumbo 663,DSL,7740,2019-07-02 14:28:41.2933333
4267350,Jumbo 663,DSL,7650,2019-07-02 13:29:54.5100000
4267342,Jumbo 663,DSL,7570,2019-07-02 22:00:59.7133333
4262984,Jumbo 663,DSL,7570,2019-07-01 19:48:04.8633333
4262022,Jumbo 663,DSL,7500,
4262017,Jumbo 663,DSL,7500,
4256629,Jumbo 663,DSL,7700,2019-06-30 20:46:05.0000000
4256010,Jumbo 663,DSL,7650,2019-07-02 04:04:43.7166667
4256000,Jumbo 663,DSL,7650,
4255983,Jumbo 663,DSL,7650,2019-07-01 08:40:02.1600000
4255982,Jumbo 663,DSL,7650,2019-07-01 09:31:40.5933333
4251515,Jumbo 663,DSL,7570,
4248207,Jumbo 663,DSL,7500,2019-06-28 16:40:37.6366667
4248204,Jumbo 663,DSL,7500,
4248180,Jumbo 663,DSL,7690,2019-06-29 03:30:50.3233333
4247758,Jumbo 663,DSL,7740,2019-06-28 23:03:16.3600000
4247497,Jumbo 663,DSL,7740,2019-06-29 07:47:54.8666667
4247496,Jumbo 663,DSL,7590,
4247469,Jumbo 663,DSL,7770,
4241574,Jumbo 663,DSL,7770,2019-06-28 01:07:44.3200000
4241544,Jumbo 663,DSL,7770,2019-06-27 19:47:39.6000000
4241458,Jumbo 663,DSL,7770,2019-06-27 11:33:38.5900000
4241457,Jumbo 663,DSL,7770,2019-06-27 08:49:01.9733333
4239459,Jumbo 663,DSL,7500,2019-06-26 15:18:15.7833333
4237013,Jumbo 663,DSL,7570,2019-06-26 21:51:52.1300000
4236988,Jumbo 663,DSL,7500,2019-06-26 11:59:21.8033333
4234057,Jumbo 663,DSL,7700,2019-06-26 02:41:34.9800000
4234056,Jumbo 663,DSL,7700,2019-06-25 21:02:25.2100000
4233762,Jumbo 663,DSL,7500,2019-06-25 13:05:41.9300000
4233634,Jumbo 663,DSL,7500,
4232148,Jumbo 663,DSL,7740,2019-06-25 13:38:59.8300000
4232147,Jumbo 663,DSL,7500,2019-06-25 17:01:41.5033333
4232146,Jumbo 663,DSL,7690,
4232144,Jumbo 663,DSL,7500,
4226715,Jumbo 663,DSL,7500,2019-06-25 03:00:44.8500000
4226714,Jumbo 663,DSL,7500,2019-06-24 19:10:09.1833333
4226151,Jumbo 663,DSL,7770,
4225105,Jumbo 663,DSL,7690,2019-06-24 15:26:45.0000000
4225101,Jumbo 663,DSL,7650,
4225100,Jumbo 663,DSL,7650,2019-06-24 10:08:20.9000000
4225099,Jumbo 663,DSL,7500,2019-06-24 15:56:40.8633333
4225083,Jumbo 663,DSL,7500,
4219300,Jumbo 663,DSL,7700,2019-06-23 07:16:21.9633333
4217736,Jumbo 663,DSL,7500,2019-06-22 21:00:14.6666667
4216548,Jumbo 663,DSL,7770,
4213057,Jumbo 663,DSL,3885,
4213045,Jumbo 663,DSL,2000,
4212812,Jumbo 663,DSL,7590,2019-06-22 02:45:32.5100000
4212161,Jumbo 663,DSL,7590,
4212127,Jumbo 663,DSL,7740,2019-06-22 15:30:54.0966667
4210308,Jumbo 663,DSL,7500,2019-06-20 16:06:01.9733333
4208410,Jumbo 663,DSL,7500,
4208409,Jumbo 663,DSL,7500,2019-06-20 11:52:09.7033333
4207301,Jumbo 663,DSL,7740,
4207271,Jumbo 663,DSL,7770,
4207269,Jumbo 663,DSL,7770,
4207268,Jumbo 663,DSL,7770,2019-06-21 10:39:24.7266667
4207158,Jumbo 663,DSL,7500,2019-06-20 03:17:33.4800000
4204470,Jumbo 663,DSL,7690,2019-06-20 22:08:46.2500000
4204247,Jumbo 663,DSL,7690,2019-06-20 00:15:27.0166667
4202184,Jumbo 663,DSL,7690,2019-06-19 21:37:32.8966667
4199404,Jumbo 663,DSL,7590,
4199403,Jumbo 663,DSL,7570,
4199401,Jumbo 663,DSL,7590,2019-06-19 19:44:38.3266667
4199400,Jumbo 663,DSL,7500,2019-06-19 07:11:40.4100000
4199399,Jumbo 663,DSL,7770,2019-06-19 07:48:17.2566667
4197489,Jumbo 663,DSL,7500,2019-06-18 11:14:25.7100000
4197013,Jumbo 663,DSL,7690,2019-06-18 09:48:08.5100000
4197010,Jumbo 663,DSL,7650,2019-06-18 07:50:32.3233333
4197008,Jumbo 663,DSL,7690,2019-06-18 18:52:12.2600000
4194545,Jumbo 663,DSL,7700,
4193358,Jumbo 663,DSL,7500,2019-06-18 01:09:00.9966667
4185062,Jumbo 663,DSL,7650,
4185024,Jumbo 663,DSL,7650,2019-06-17 16:22:01.0833333
4185022,Jumbo 663,DSL,7650,2019-06-17 10:15:07.9100000
4184715,Jumbo 663,DSL,7740,2019-06-17 01:49:23.0566667
4184714,Jumbo 663,DSL,7770,2019-06-17 02:46:50.5933333
4184700,Jumbo 663,DSL,3750,
4182154,Jumbo 663,DSL,7590,2019-06-16 00:15:23.0300000
4180738,Jumbo 663,DSL,7690,2019-06-14 23:35:13.5000000
4179839,Jumbo 663,DSL,7570,2019-06-15 16:40:00.8500000
4177341,Jumbo 663,DSL,7770,2019-06-14 03:22:12.2533333
4175494,Jumbo 663,DSL,7690,2019-06-13 21:16:53.8500000
4173578,Jumbo 663,DSL,7655,
4173577,Jumbo 663,DSL,7590,
4169992,Jumbo 663,DSL,7570,2019-06-14 01:38:51.9900000
4169989,Jumbo 663,DSL,7650,2019-06-13 12:29:11.2600000
4168273,Jumbo 663,DSL,7590,2019-06-13 01:51:12.8433333
4168177,Jumbo 663,DSL,7690,2019-06-12 21:35:54.7800000
4168176,Jumbo 663,DSL,7740,2019-06-12 12:01:34.4566667
4168175,Jumbo 663,DSL,7740,2019-06-12 08:36:27.9666667
4168174,Jumbo 663,DSL,7590,2019-06-12 16:27:20.1766667
4160857,Jumbo 663,DSL,7570,2019-06-11 03:17:45.4400000
4159477,Jumbo 663,DSL,7650,2019-06-10 22:36:58.8700000
4158782,Jumbo 663,DSL,7570,2019-06-12 03:09:12.1266667
4158781,Jumbo 663,DSL,7770,2019-06-11 19:34:55.5100000
4158780,Jumbo 663,DSL,7650,2019-06-11 16:28:04.5633333
4158779,Jumbo 663,DSL,7770,2019-06-11 07:55:07.1500000
4158778,Jumbo 663,DSL,7610,
4156446,Jumbo 663,DSL,7610,2019-06-10 16:32:42.0100000
4156445,Jumbo 663,DSL,7570,2019-06-10 09:45:41.9100000
4156444,Jumbo 663,DSL,7650,
4147598,Jumbo 663,DSL,7770,2019-06-09 22:41:33.5400000
4147587,Jumbo 663,DSL,7500,2019-06-09 16:53:35.3700000
4147003,Jumbo 663,DSL,7500,2019-06-08 15:29:36.9900000
4145478,Jumbo 663,DSL,7650,2019-06-07 19:41:23.0333333
4145474,Jumbo 663,DSL,7500,2019-06-07 15:50:34.0366667
4143525,Jumbo 663,DSL,7650,2019-06-08 00:17:37.8300000
4142287,Jumbo 663,DSL,7650,
4142276,Jumbo 663,DSL,7650,2019-06-07 18:27:35.1300000
4142065,Jumbo 663,DSL,7610,2019-06-07 14:33:33.2733333
4142064,Jumbo 663,DSL,7570,
4138177,Jumbo 663,DSL,7570,2019-06-06 19:49:24.2500000
4138175,Jumbo 663,DSL,7690,2019-06-06 12:48:00.1000000
4138174,Jumbo 663,DSL,7570,2019-06-06 14:16:14.9566667
4137968,Jumbo 663,DSL,7500,2019-06-06 07:00:15.0500000
4134822,Jumbo 663,DSL,7500,2019-06-05 17:22:52.0233333
4130476,Jumbo 663,DSL,7650,2019-06-05 14:03:16.9000000
4130473,Jumbo 663,DSL,7650,
4129100,Jumbo 663,DSL,7500,2019-06-04 11:59:35.8900000
4124294,Jumbo 663,DSL,7700,2019-06-04 15:03:51.9833333
4124275,Jumbo 663,DSL,7650,2019-06-05 01:34:07.2600000
4124274,Jumbo 663,DSL,7690,2019-06-04 21:27:05.8166667
4124272,Jumbo 663,DSL,7650,2019-06-04 15:06:13.6500000
4124270,Jumbo 663,DSL,7570,2019-06-04 12:19:10.7066667
4122339,Jumbo 663,DSL,7610,2019-06-03 08:22:21.9833333
4122338,Jumbo 663,DSL,7610,2019-06-03 13:27:04.2800000
4122337,Jumbo 663,DSL,7650,2019-06-03 15:21:31.7666667
4122334,Jumbo 663,DSL,7570,2019-06-04 01:24:01.0666667
4116223,Jumbo 663,DSL,7570,2019-06-02 21:14:18.2700000
4113782,Jumbo 663,DSL,7690,2019-06-01 21:00:42.0800000
4112015,Jumbo 663,DSL,7770,2019-06-01 17:17:07.0833333
4112014,Jumbo 663,DSL,7740,
4108608,Jumbo 663,DSL,7650,2019-05-31 03:41:54.2400000
4107701,Jumbo 663,DSL,7570,2019-05-31 10:32:40.1266667
4107700,Jumbo 663,DSL,7570,2019-05-31 07:39:07.6400000
4105823,Jumbo 663,DSL,7650,
4102890,Jumbo 663,DSL,7570,2019-05-31 00:31:44.8300000
4102863,Jumbo 663,DSL,7570,2019-05-30 21:49:44.8300000
4102782,Jumbo 663,DSL,7690,2019-05-30 20:13:53.3900000
4102781,Jumbo 663,DSL,7740,2019-05-30 11:09:16.8800000
4102780,Jumbo 663,DSL,7740,2019-05-30 08:18:13.6700000
4101159,Jumbo 663,DSL,7650,
4101157,Jumbo 663,DSL,7770,
4096931,Jumbo 663,DSL,7700,2019-05-29 19:36:39.9466667
4096930,Jumbo 663,DSL,7700,2019-05-29 09:39:43.7733333
4096928,Jumbo 663,DSL,7700,2019-05-29 07:09:15.0833333
4096927,Jumbo 663,DSL,7700,2019-05-29 21:04:44.5100000
4096899,Jumbo 663,DSL,7500,
4094441,Jumbo 663,DSL,7655,2019-05-28 22:12:36.8400000
4092473,Jumbo 663,DSL,7700,2019-05-28 11:38:20.4700000
4092471,Jumbo 663,DSL,7700,2019-05-28 06:46:39.0033333
4089189,Jumbo 663,DSL,7690,2019-05-27 10:17:25.5600000
4089184,Jumbo 663,DSL,7650,
4089180,Jumbo 663,DSL,7740,
4089179,Jumbo 663,DSL,7650,2019-05-27 07:42:46.9400000
4084740,Jumbo 663,DSL,7650,2019-05-26 07:45:29.9400000
4084739,Jumbo 663,DSL,7690,2019-05-26 12:57:33.2833333
4080341,Jumbo 663,DSL,4000,2019-05-25 01:22:03.2166667
4079233,Jumbo 663,DSL,7690,
4079232,Jumbo 663,DSL,7570,2019-05-25 10:25:13.2300000
4075505,Jumbo 663,DSL,7650,2019-05-24 21:36:55.1600000
4074740,Jumbo 663,DSL,7570,2019-05-24 12:38:37.7566667
4074739,Jumbo 663,DSL,7770,2019-05-24 08:07:44.7066667
4074584,Jumbo 663,DSL,7770,2019-05-23 23:14:17.1733333
4070980,Jumbo 663,DSL,7655,
4070941,Jumbo 663,DSL,7650,2019-05-23 23:50:22.6466667
4070883,Jumbo 663,DSL,7610,2019-05-23 17:25:00.6466667
4070882,Jumbo 663,DSL,7610,2019-05-23 10:57:48.5666667
4068466,Jumbo 663,DSL,7770,2019-05-23 00:41:50.3266667
4068465,Jumbo 663,DSL,7500,2019-05-22 22:31:16.6300000
4067969,Jumbo 663,DSL,6400,
4066057,Jumbo 663,DSL,7700,2019-05-22 12:51:03.1900000
4066056,Jumbo 663,DSL,7700,2019-05-22 09:44:57.5366667
4064859,Jumbo 663,DSL,7700,
4064858,Jumbo 663,DSL,7700,
4064586,Jumbo 663,DSL,7650,
4064585,Jumbo 663,DSL,7650,
4064400,Jumbo 663,DSL,7570,2019-05-22 04:20:31.6533333
4062164,Jumbo 663,DSL,7740,2019-05-21 20:07:21.9400000
4062163,Jumbo 663,DSL,7770,2019-05-21 22:27:45.0566667
4059825,Jumbo 663,DSL,7700,2019-05-21 11:09:08.8566667
4059824,Jumbo 663,DSL,7700,2019-05-21 08:37:28.1800000
4058761,Jumbo 663,DSL,7720,2019-05-20 18:44:25.8800000
4056548,Jumbo 663,DSL,7650,
4055212,Jumbo 663,DSL,7500,2019-05-20 11:04:07.1500000
4053973,Jumbo 663,DSL,7450,2019-05-20 13:00:00.0000000
4051083,Jumbo 663,DSL,7770,2019-05-20 03:55:55.4366667
4051081,Jumbo 663,DSL,7770,
4051062,Jumbo 663,DSL,7770,2019-05-19 21:46:15.2900000
4048938,Jumbo 663,DSL,7610,2019-05-19 04:29:06.6500000
4048937,Jumbo 663,DSL,7655,
4046669,Jumbo 663,DSL,7590,2019-05-18 01:09:48.8200000
4045277,Jumbo 663,DSL,7570,2019-05-17 20:22:21.6100000
4043187,Jumbo 663,DSL,7610,2019-05-17 14:39:51.3833333
4043128,Jumbo 663,DSL,7610,2019-05-17 08:21:33.5866667
4041012,Jumbo 663,DSL,7680,
4040339,Jumbo 663,DSL,7690,2019-05-16 12:00:19.1200000
4036044,Jumbo 663,DSL,7590,2019-05-17 01:58:34.2866667
4036020,Jumbo 663,DSL,7500,
4035956,Jumbo 663,DSL,7740,2019-05-16 23:23:05.5900000
4034136,Jumbo 663,DSL,7690,2019-05-15 11:39:14.0766667
4034108,Jumbo 663,DSL,7770,2019-05-15 14:41:50.5000000
4034089,Jumbo 663,DSL,7690,2019-05-16 01:00:45.5900000
4034087,Jumbo 663,DSL,7690,
4034085,Jumbo 663,DSL,7690,2019-05-15 22:12:24.5200000
4034084,Jumbo 663,DSL,7500,
4034083,Jumbo 663,DSL,7500,
4034081,Jumbo 663,DSL,7650,
4031573,Jumbo 663,DSL,7700,
4031544,Jumbo 663,DSL,7720,
4031543,Jumbo 663,DSL,7720,2019-05-15 12:53:31.3833333
4031542,Jumbo 663,DSL,7720,2019-05-15 10:25:35.3966667
4031539,Jumbo 663,DSL,7505,
4031538,Jumbo 663,DSL,7505,
4031537,Jumbo 663,DSL,7505,
4030500,Jumbo 663,DSL,7700,2019-05-14 21:49:23.0266667
4030499,Jumbo 663,DSL,7700,2019-05-14 19:11:28.6766667
4028519,Jumbo 663,DSL,7700,2019-05-14 09:00:13.2633333
4024628,Jumbo 663,DSL,7690,2019-05-13 15:36:26.3600000
4024510,Jumbo 663,DSL,7500,2019-05-13 15:01:22.2633333
4024370,Jumbo 663,DSL,7700,2019-05-14 03:03:37.0666667
4021801,Jumbo 663,DSL,7610,
4021800,Jumbo 663,DSL,7650,2019-05-13 13:05:20.7300000
4018148,Jumbo 663,DSL,7570,2019-05-13 01:17:21.9900000
4018147,Jumbo 663,DSL,7740,2019-05-12 10:45:45.0100000
4012904,Jumbo 663,DSL,5000,2019-05-10 19:57:32.2900000
4011169,Jumbo 663,DSL,7770,2019-05-10 17:28:34.6800000
4009467,Jumbo 663,DSL,7590,
4009422,Jumbo 663,DSL,7590,2019-05-10 01:58:22.2533333
4009381,Jumbo 663,DSL,7570,2019-05-10 11:49:38.3433333
4009299,Jumbo 663,DSL,7500,
4006455,Jumbo 663,DSL,7590,2019-05-10 03:31:30.6900000
4003924,Jumbo 663,DSL,7610,2019-05-09 15:48:54.8633333
4003865,Jumbo 663,DSL,7770,2019-05-09 08:27:04.1566667
4003864,Jumbo 663,DSL,7770,2019-05-09 10:58:45.1266667
4003863,Jumbo 663,DSL,7770,2019-05-09 08:59:36.5933333
4003095,Jumbo 663,DSL,7650,
4002267,Jumbo 663,DSL,7500,2019-05-08 12:37:59.7333333
3997852,Jumbo 663,DSL,7580,2019-05-08 06:52:18.2700000
3997825,Jumbo 663,DSL,7500,2019-05-08 12:08:02.5533333
3997688,Jumbo 663,DSL,7650,2019-05-08 21:42:15.8666667
3997687,Jumbo 663,DSL,7650,2019-05-08 18:53:45.4433333
3997676,Jumbo 663,DSL,7690,
3997674,Jumbo 663,DSL,7590,
3997665,Jumbo 663,DSL,7590,
3992555,Jumbo 663,DSL,7580,
3992543,Jumbo 663,DSL,7580,2019-05-07 09:41:49.9766667
3992288,Jumbo 663,DSL,7690,2019-05-08 01:56:55.3366667
3992286,Jumbo 663,DSL,7570,2019-05-07 19:51:10.4900000
3992278,Jumbo 663,DSL,7690,
3992276,Jumbo 663,DSL,7650,2019-05-07 13:50:18.1766667
3992274,Jumbo 663,DSL,4000,2019-05-07 07:37:47.8366667
3992135,Jumbo 663,DSL,7570,
3989027,Jumbo 663,DSL,7650,2019-05-06 10:33:53.5900000
3989026,Jumbo 663,DSL,7650,2019-05-06 13:30:30.2366667
3985407,Jumbo 663,DSL,7570,2019-05-06 02:24:15.3633333
3984600,Jumbo 663,DSL,7650,2019-05-06 01:03:53.9500000
3984598,Jumbo 663,DSL,7650,
3980787,Jumbo 663,DSL,7570,2019-05-04 18:40:11.1500000
3980766,Jumbo 663,DSL,7570,2019-05-04 08:42:57.0033333
3973927,Jumbo 663,DSL,7590,2019-05-03 01:36:26.6833333
3971516,Jumbo 663,DSL,7580,2019-05-02 10:06:28.2133333
3970174,Jumbo 663,DSL,7570,
3970173,Jumbo 663,DSL,7570,
3969504,Jumbo 663,DSL,7500,2019-05-02 15:18:29.6000000
3969502,Jumbo 663,DSL,7500,2019-05-02 12:13:16.0933333
3969498,Jumbo 663,DSL,7500,2019-05-07 09:48:45.7533333
3969495,Jumbo 663,DSL,7500,2019-05-03 14:37:04.3366667
3969494,Jumbo 663,DSL,7500,
3967022,Jumbo 663,DSL,7500,2019-05-01 19:26:09.9533333
3966002,Jumbo 663,DSL,7590,2019-05-02 02:05:54.1433333
3966001,Jumbo 663,DSL,7590,2019-05-01 22:30:22.1800000
3965998,Jumbo 663,DSL,7500,2019-05-01 17:00:00.0000000
3965995,Jumbo 663,DSL,7500,2019-05-01 11:00:00.0000000
3965971,Jumbo 663,DSL,7610,
3961145,Jumbo 663,DSL,7650,2019-05-01 02:07:08.6300000
3961144,Jumbo 663,DSL,7650,2019-04-30 22:34:33.5700000
3961004,Jumbo 663,DSL,7500,2019-04-30 13:25:17.5700000
3961003,Jumbo 663,DSL,7500,2019-04-30 07:55:53.8966667
3960167,Jumbo 663,DSL,7720,2019-04-29 20:32:54.1733333
3960151,Jumbo 663,DSL,7500,2019-04-29 18:08:22.2900000
3956139,Jumbo 663,DSL,7580,2019-04-29 13:02:33.8966667
3952864,Jumbo 663,DSL,7570,2019-04-29 00:08:03.3300000
3952853,Jumbo 663,DSL,7740,2019-04-28 09:00:57.0300000
3949671,Jumbo 663,DSL,7500,2019-04-27 11:05:06.7700000
3949666,Jumbo 663,DSL,7500,
3948014,Jumbo 663,DSL,7570,2019-04-27 11:52:25.6000000
3948010,Jumbo 663,DSL,7570,2019-04-27 08:08:20.6400000
3945270,Jumbo 663,DSL,7610,
3942853,Jumbo 663,DSL,7610,2019-04-26 22:45:25.9100000
3942849,Jumbo 663,DSL,7570,
3942848,Jumbo 663,DSL,7570,2019-04-26 16:08:22.9233333
3942846,Jumbo 663,DSL,7770,2019-04-26 11:14:38.7733333
3941838,Jumbo 663,DSL,7690,2019-04-25 18:17:47.6166667
3939288,Jumbo 663,DSL,7690,
3939268,Jumbo 663,DSL,7590,2019-04-25 21:23:02.8800000
