Store,Product,Gross Volume,Net Volume,Temperature,datetime_column,New_Date,Gallons,OrderItemId
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 13:00:00,2019-11-09,279.11,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 12:00:00,2019-11-09,1482.45,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 11:00:00,2019-11-09,1300.64,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 10:00:00,2019-11-09,1430.11,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 09:00:00,2019-11-09,1504.73,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 08:00:00,2019-11-09,1225.09,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 07:00:00,2019-11-09,1578.53,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 06:00:00,2019-11-09,397.44,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 05:00:00,2019-11-09,467.39,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 04:00:00,2019-11-09,53.26,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 03:00:00,2019-11-09,426.75,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 02:00:00,2019-11-09,294.29,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 01:00:00,2019-11-09,656.4,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-09 00:00:00,2019-11-09,295.81,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 23:00:00,2019-11-08,197.42,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 22:00:00,2019-11-08,305.65,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 21:00:00,2019-11-08,827.6,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 20:00:00,2019-11-08,920.08,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 19:00:00,2019-11-08,644.27,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 18:00:00,2019-11-08,825.71,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 17:00:00,2019-11-08,1477.0,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 16:00:00,2019-11-08,984.88,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 15:00:00,2019-11-08,1920.74,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 14:00:00,2019-11-08,1652.67,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 13:00:00,2019-11-08,2777.67,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 12:00:00,2019-11-08,1916.13,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 11:00:00,2019-11-08,1459.13,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 10:00:00,2019-11-08,3262.33,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 09:00:00,2019-11-08,1825.18,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 08:00:00,2019-11-08,1939.92,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 07:00:00,2019-11-08,842.75,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 06:00:00,2019-11-08,848.43,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 05:00:00,2019-11-08,970.34,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 04:00:00,2019-11-08,1239.96,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 03:00:00,2019-11-08,829.0,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 02:00:00,2019-11-08,1111.07,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 01:00:00,2019-11-08,1053.1,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-08 00:00:00,2019-11-08,692.29,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 23:00:00,2019-11-07,678.73,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 22:00:00,2019-11-07,1307.0,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 21:00:00,2019-11-07,400.05,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 20:00:00,2019-11-07,1267.02,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 19:00:00,2019-11-07,1298.83,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 18:00:00,2019-11-07,1852.74,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 17:00:00,2019-11-07,2531.98,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 16:00:00,2019-11-07,1467.15,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 15:00:00,2019-11-07,2616.51,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 14:00:00,2019-11-07,2249.11,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 13:00:00,2019-11-07,1997.05,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 12:00:00,2019-11-07,2281.92,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 11:00:00,2019-11-07,3368.59,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 10:00:00,2019-11-07,1958.31,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 09:00:00,2019-11-07,2572.13,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 08:00:00,2019-11-07,1607.15,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 07:00:00,2019-11-07,796.43,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 06:00:00,2019-11-07,782.38,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 05:00:00,2019-11-07,1113.48,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 04:00:00,2019-11-07,1032.16,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 03:00:00,2019-11-07,476.01,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 02:00:00,2019-11-07,553.52,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 01:00:00,2019-11-07,691.19,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-07 00:00:00,2019-11-07,392.32,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 23:00:00,2019-11-06,350.73,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 22:00:00,2019-11-06,1064.21,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 21:00:00,2019-11-06,1421.87,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 20:00:00,2019-11-06,1140.14,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 19:00:00,2019-11-06,2286.34,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 18:00:00,2019-11-06,967.7,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 17:00:00,2019-11-06,2138.87,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 16:00:00,2019-11-06,1018.6,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 15:00:00,2019-11-06,1904.97,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 14:00:00,2019-11-06,2665.33,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 13:00:00,2019-11-06,1932.24,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 12:00:00,2019-11-06,1944.34,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 11:00:00,2019-11-06,2673.13,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 10:00:00,2019-11-06,2889.89,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 09:00:00,2019-11-06,2011.11,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 08:00:00,2019-11-06,2842.57,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 07:00:00,2019-11-06,1001.14,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 06:00:00,2019-11-06,2164.25,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 05:00:00,2019-11-06,965.35,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 04:00:00,2019-11-06,786.43,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 03:00:00,2019-11-06,579.97,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 02:00:00,2019-11-06,284.18,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 01:00:00,2019-11-06,212.57,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-06 00:00:00,2019-11-06,984.66,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 23:00:00,2019-11-05,779.49,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 22:00:00,2019-11-05,820.18,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 21:00:00,2019-11-05,1308.64,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 20:00:00,2019-11-05,1353.36,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 19:00:00,2019-11-05,1753.3,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 18:00:00,2019-11-05,1799.35,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 17:00:00,2019-11-05,1588.46,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 16:00:00,2019-11-05,2315.95,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 15:00:00,2019-11-05,2285.03,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 14:00:00,2019-11-05,2546.66,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 13:00:00,2019-11-05,3457.17,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 12:00:00,2019-11-05,2110.56,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 11:00:00,2019-11-05,2676.4,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 10:00:00,2019-11-05,2835.56,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 09:00:00,2019-11-05,2439.84,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 08:00:00,2019-11-05,2327.41,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 07:00:00,2019-11-05,1506.39,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 06:00:00,2019-11-05,1639.31,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 05:00:00,2019-11-05,1010.88,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 04:00:00,2019-11-05,692.26,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 03:00:00,2019-11-05,712.61,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 02:00:00,2019-11-05,609.23,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 01:00:00,2019-11-05,795.02,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-05 00:00:00,2019-11-05,865.21,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 23:00:00,2019-11-04,473.48,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 22:00:00,2019-11-04,588.85,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 21:00:00,2019-11-04,350.55,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 20:00:00,2019-11-04,1407.07,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 19:00:00,2019-11-04,1068.93,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 18:00:00,2019-11-04,1054.39,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 17:00:00,2019-11-04,1492.26,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 16:00:00,2019-11-04,1229.05,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 15:00:00,2019-11-04,1901.56,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 14:00:00,2019-11-04,1369.28,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 13:00:00,2019-11-04,1595.01,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 12:00:00,2019-11-04,1776.4,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 11:00:00,2019-11-04,1426.42,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 10:00:00,2019-11-04,2323.48,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 09:00:00,2019-11-04,2237.34,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 08:00:00,2019-11-04,1603.66,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 07:00:00,2019-11-04,1042.12,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 06:00:00,2019-11-04,520.85,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 05:00:00,2019-11-04,602.36,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 04:00:00,2019-11-04,948.02,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 03:00:00,2019-11-04,600.43,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 02:00:00,2019-11-04,313.55,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 01:00:00,2019-11-04,105.34,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-04 00:00:00,2019-11-04,362.78,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 23:00:00,2019-11-03,604.22,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 22:00:00,2019-11-03,216.54,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 21:00:00,2019-11-03,773.28,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 20:00:00,2019-11-03,755.58,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 19:00:00,2019-11-03,721.97,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 18:00:00,2019-11-03,1096.37,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 17:00:00,2019-11-03,1133.75,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 16:00:00,2019-11-03,769.37,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 15:00:00,2019-11-03,1477.47,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 14:00:00,2019-11-03,1165.02,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 13:00:00,2019-11-03,911.83,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 12:00:00,2019-11-03,967.26,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 11:00:00,2019-11-03,794.35,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 10:00:00,2019-11-03,1118.2,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 09:00:00,2019-11-03,1019.49,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 08:00:00,2019-11-03,459.56,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 07:00:00,2019-11-03,666.7,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 06:00:00,2019-11-03,527.93,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 05:00:00,2019-11-03,0.0,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 04:00:00,2019-11-03,0.0,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 03:00:00,2019-11-03,275.9,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 02:00:00,2019-11-03,236.29,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 01:00:00,2019-11-03,130.92,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-03 00:00:00,2019-11-03,255.61,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 23:00:00,2019-11-02,24.4,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 22:00:00,2019-11-02,193.52,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 21:00:00,2019-11-02,452.47,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 20:00:00,2019-11-02,202.47,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 19:00:00,2019-11-02,519.31,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 18:00:00,2019-11-02,640.25,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 17:00:00,2019-11-02,420.91,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 16:00:00,2019-11-02,887.67,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 15:00:00,2019-11-02,605.84,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 14:00:00,2019-11-02,1217.81,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 13:00:00,2019-11-02,1131.29,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 12:00:00,2019-11-02,1346.65,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 11:00:00,2019-11-02,626.55,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 10:00:00,2019-11-02,750.75,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 09:00:00,2019-11-02,986.84,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 08:00:00,2019-11-02,1057.53,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 07:00:00,2019-11-02,995.23,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 06:00:00,2019-11-02,723.7,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 05:00:00,2019-11-02,693.67,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 04:00:00,2019-11-02,327.11,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 03:00:00,2019-11-02,127.16,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 02:00:00,2019-11-02,407.22,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 01:00:00,2019-11-02,270.45,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-02 00:00:00,2019-11-02,286.76,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 23:00:00,2019-11-01,301.25,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 22:00:00,2019-11-01,1123.24,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 21:00:00,2019-11-01,151.2,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 20:00:00,2019-11-01,373.16,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 19:00:00,2019-11-01,1181.64,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 18:00:00,2019-11-01,1444.94,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 17:00:00,2019-11-01,1246.16,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 16:00:00,2019-11-01,1577.5,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 15:00:00,2019-11-01,1439.6,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 14:00:00,2019-11-01,1850.9,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 13:00:00,2019-11-01,1978.96,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 12:00:00,2019-11-01,1957.75,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 11:00:00,2019-11-01,2275.8,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 10:00:00,2019-11-01,2260.0,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 09:00:00,2019-11-01,2037.45,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 08:00:00,2019-11-01,2082.25,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 07:00:00,2019-11-01,749.97,3869415.7369614514
Jumbo 663,DSL,36653.49844083092,36528.68042720926,67.80388512906522,2019-11-01 06:00:00,2019-11-01,1209.71,3869415.7369614514
